date,sub_title_non_zero_pr,sub_title_top_50_pr,sub_title_top_75_pr,sub_title_pr_4_bins,sub_title_pr_normalized,sub_title_pr_norm_plus_base,sub_title_pos_non_zero_pr,sub_title_pos_top_50_pr,sub_title_pos_top_75_pr,sub_title_pos_pr_4_bins,sub_title_pos_pr_normalized,sub_title_pos_pr_norm_plus_base,sub_title_very_pos_non_zero_pr,sub_title_very_pos_top_50_pr,sub_title_very_pos_top_75_pr,sub_title_very_pos_pr_4_bins,sub_title_very_pos_pr_normalized,sub_title_very_pos_pr_norm_plus_base,sub_title_neg_non_zero_pr,sub_title_neg_top_50_pr,sub_title_neg_top_75_pr,sub_title_neg_pr_4_bins,sub_title_neg_pr_normalized,sub_title_neg_pr_norm_plus_base,sub_title_very_neg_non_zero_pr,sub_title_very_neg_top_50_pr,sub_title_very_neg_top_75_pr,sub_title_very_neg_pr_4_bins,sub_title_very_neg_pr_normalized,sub_title_very_neg_pr_norm_plus_base,sub_body_non_zero_pr,sub_body_top_50_pr,sub_body_top_75_pr,sub_body_pr_4_bins,sub_body_pr_normalized,sub_body_pr_norm_plus_base,sub_body_pos_non_zero_pr,sub_body_pos_top_50_pr,sub_body_pos_top_75_pr,sub_body_pos_pr_4_bins,sub_body_pos_pr_normalized,sub_body_pos_pr_norm_plus_base,sub_body_very_pos_non_zero_pr,sub_body_very_pos_top_50_pr,sub_body_very_pos_top_75_pr,sub_body_very_pos_pr_4_bins,sub_body_very_pos_pr_normalized,sub_body_very_pos_pr_norm_plus_base,sub_body_neg_non_zero_pr,sub_body_neg_top_50_pr,sub_body_neg_top_75_pr,sub_body_neg_pr_4_bins,sub_body_neg_pr_normalized,sub_body_neg_pr_norm_plus_base,sub_body_very_neg_non_zero_pr,sub_body_very_neg_top_50_pr,sub_body_very_neg_top_75_pr,sub_body_very_neg_pr_4_bins,sub_body_very_neg_pr_normalized,sub_body_very_neg_pr_norm_plus_base,com_body_non_zero_pr,com_body_top_50_pr,com_body_top_75_pr,com_body_pr_4_bins,com_body_pr_normalized,com_body_pr_norm_plus_base,com_body_pos_non_zero_pr,com_body_pos_top_50_pr,com_body_pos_top_75_pr,com_body_pos_pr_4_bins,com_body_pos_pr_normalized,com_body_pos_pr_norm_plus_base,com_body_very_pos_non_zero_pr,com_body_very_pos_top_50_pr,com_body_very_pos_top_75_pr,com_body_very_pos_pr_4_bins,com_body_very_pos_pr_normalized,com_body_very_pos_pr_norm_plus_base,com_body_neg_non_zero_pr,com_body_neg_top_50_pr,com_body_neg_top_75_pr,com_body_neg_pr_4_bins,com_body_neg_pr_normalized,com_body_neg_pr_norm_plus_base,com_body_very_neg_non_zero_pr,com_body_very_neg_top_50_pr,com_body_very_neg_top_75_pr,com_body_very_neg_pr_4_bins,com_body_very_neg_pr_normalized,com_body_very_neg_pr_norm_plus_base
2014-12-15,226.0,77.0,9.0,81.0,2.934096830141733,6.174096830141723,35.0,14.0,0.0,11.5,0.3798838611706731,0.8398838611706733,9.0,4.0,0.0,2.75,0.18143317593356467,0.29143317593356466,8.0,3.0,1.0,3.0,0.18883288306025162,0.30883288306025164,1.0,1.0,0.0,0.25,0.015739764875836948,0.02573976487583695,226.0,77.0,9.0,81.0,2.934096830141733,6.174096830141723,34.0,11.0,1.0,16.25,0.38734450381817215,1.0373445038181723,26.0,9.0,1.0,12.75,0.32113524267445814,0.8311352426744584,8.0,2.0,1.0,2.5,0.1431011155680889,0.24310111556808897,4.0,2.0,1.0,1.0,0.13688822856620744,0.17688822856620745,4255.0,767.0,35.0,1286.0,26.126168541386395,77.56616854138412,1216.0,194.0,7.0,372.25,6.786337362543814,21.67633736254357,603.0,97.0,3.0,181.0,3.3748305537761696,10.614830553776208,497.0,73.0,2.0,154.75,2.6472964147133013,8.837296414713325,195.0,36.0,0.0,63.25,1.2369144233950427,3.766914423395045
2014-12-16,271.0,99.0,0.0,106.5,3.214318347950566,7.474318347950548,31.0,9.0,0.0,12.75,0.28138613071560015,0.7913861307156004,8.0,1.0,0.0,2.75,0.05090691982624029,0.1609069198262403,16.0,5.0,0.0,5.5,0.1557959615037256,0.3757959615037257,0.0,0.0,0.0,0.0,0.0,0.0,271.0,99.0,0.0,106.5,3.214318347950566,7.474318347950548,47.0,12.0,0.0,21.5,0.4887358328721501,1.3487358328721502,37.0,9.0,0.0,16.75,0.3702814838985995,1.0402814838985992,11.0,3.0,0.0,5.0,0.09539941313928861,0.29539941313928864,5.0,2.0,0.0,2.25,0.06296150347976243,0.15296150347976245,5297.0,1064.0,44.0,1563.25,33.59059315432825,96.12059315432663,1398.0,283.0,9.0,429.0,8.975726635848902,26.135726635848826,719.0,149.0,7.0,220.25,5.053600939823904,13.863600939823892,570.0,105.0,3.0,164.0,3.345669897695048,9.905669897695077,210.0,41.0,0.0,59.25,1.2789858715701428,3.648985871570151
2014-12-17,298.0,99.0,10.0,105.75,3.927864556507873,8.14786455650786,44.0,18.0,4.0,17.0,0.9667417147116608,1.6367417147116614,11.0,5.0,0.0,5.0,0.11176143754637963,0.3117614375463797,14.0,6.0,1.0,5.75,0.21590047613196486,0.4459004761319649,2.0,1.0,0.0,1.0,0.013537184017253331,0.05353718401725333,298.0,99.0,10.0,105.75,3.927864556507873,8.14786455650786,46.0,15.0,2.0,21.25,0.8110786347543273,1.6510786347543274,33.0,12.0,1.0,16.75,0.49855551795950137,1.1685555179595015,13.0,2.0,0.0,3.5,0.04433495341453095,0.18433495341453093,6.0,1.0,0.0,1.5,0.026336103197740185,0.0863361031977402,5218.0,832.0,62.0,1529.0,26.425901362572258,87.58590136256912,1415.0,182.0,12.0,433.75,6.272594031661771,23.622594031661563,695.0,90.0,4.0,215.0,3.241273171009806,11.841273171009846,556.0,79.0,3.0,158.25,2.4824715013904486,8.812471501390476,200.0,32.0,1.0,57.5,0.9545767238427317,3.2545767238427388
2014-12-18,291.0,92.0,1.0,99.25,2.718667020639554,6.688667020639547,39.0,14.0,0.0,13.0,0.46790555908244885,0.9879055590824493,11.0,4.0,0.0,3.5,0.1480497611863354,0.2880497611863354,9.0,3.0,0.0,3.5,0.09650747124650519,0.23650747124650523,2.0,0.0,0.0,0.75,0.00426242675116413,0.03426242675116413,291.0,92.0,1.0,99.25,2.718667020639554,6.688667020639547,48.0,9.0,1.0,17.75,0.3773678651480488,1.0873678651480487,35.0,8.0,1.0,12.0,0.3373366064679604,0.8173366064679604,13.0,3.0,0.0,3.75,0.10563270373078891,0.25563270373078895,6.0,2.0,0.0,1.5,0.02959975634789495,0.08959975634789494,4697.0,800.0,46.0,1343.5,25.06385450993311,78.80385450993025,1202.0,193.0,6.0,351.5,6.1021977106735275,20.16219771067344,557.0,75.0,2.0,162.5,2.2812168670586335,8.781216867058667,564.0,72.0,6.0,158.5,2.608932413298081,8.948932413298119,198.0,23.0,1.0,55.75,0.7456606430896078,2.9756606430896158
2014-12-19,241.0,78.0,2.0,81.25,2.703059874518286,5.953059874518287,25.0,7.0,0.0,8.5,0.2915282079725535,0.6315282079725535,8.0,3.0,0.0,3.25,0.07212838040458441,0.20212838040458442,15.0,9.0,0.0,5.0,0.32980523544021645,0.5298052354402165,3.0,1.0,0.0,1.0,0.04338055169389027,0.08338055169389026,241.0,78.0,2.0,81.25,2.703059874518286,5.953059874518287,40.0,7.0,1.0,14.75,0.3629476552375632,0.9529476552375632,30.0,5.0,1.0,11.25,0.26933771763362285,0.719337717633623,6.0,3.0,0.0,3.5,0.07598769486712201,0.215987694867122,4.0,3.0,0.0,1.75,0.07418274228000825,0.14418274228000824,4159.0,653.0,35.0,1207.75,22.242510596802703,70.55251059680015,972.0,126.0,1.0,290.75,4.383876428680405,16.013876428680422,460.0,51.0,0.0,142.0,1.7948720541584757,7.474872054158492,506.0,71.0,3.0,142.25,2.4600277132556916,8.150027713255717,194.0,20.0,1.0,55.5,0.724716788287905,2.9447167882879115
2014-12-20,147.0,45.0,2.0,59.0,1.4542920458686366,3.8142920458686262,22.0,3.0,0.0,8.5,0.20406826838211184,0.5440682683821118,7.0,1.0,0.0,2.75,0.10378390786421789,0.21378390786421791,9.0,4.0,0.0,3.25,0.10514582009751303,0.23514582009751306,2.0,2.0,0.0,0.75,0.05458987575157835,0.08458987575157836,147.0,45.0,2.0,59.0,1.4542920458686366,3.8142920458686262,20.0,5.0,1.0,9.25,0.23699708861593893,0.6069970886159389,15.0,3.0,1.0,7.0,0.19880835789530155,0.4788083578953016,6.0,1.0,0.0,3.25,0.05464596474421093,0.18464596474421097,2.0,1.0,0.0,1.5,0.04832347979926449,0.10832347979926447,3549.0,456.0,47.0,1044.5,17.78629730996681,59.566297309964355,854.0,103.0,10.0,255.25,4.184943478656131,14.394943478656142,386.0,40.0,4.0,119.0,1.6949279492364255,6.454927949236439,572.0,65.0,10.0,167.0,2.888582312870181,9.568582312870202,282.0,36.0,5.0,82.25,1.5612110840064921,4.8512110840065015
2014-12-21,135.0,46.0,7.0,53.25,2.1270041103277366,4.257004110327727,14.0,3.0,1.0,7.25,0.20991915668158884,0.49991915668158887,4.0,2.0,1.0,1.5,0.14771732178567754,0.20771732178567756,9.0,4.0,0.0,3.0,0.14273628107700712,0.26273628107700714,1.0,1.0,0.0,0.25,0.02805219284899101,0.03805219284899101,135.0,46.0,7.0,53.25,2.1270041103277366,4.257004110327727,17.0,3.0,1.0,10.5,0.20506739128372808,0.6250673912837282,12.0,2.0,1.0,7.75,0.17939054249093778,0.4893905424909379,4.0,1.0,0.0,1.75,0.024435584382741127,0.09443558438274112,3.0,0.0,0.0,1.25,0.0008922651572831758,0.05089226515728318,2875.0,465.0,47.0,848.5,16.690082551304283,50.630082551302614,764.0,118.0,7.0,226.0,4.022581715157207,13.062581715157227,366.0,44.0,4.0,108.25,1.7190600565867775,6.0490600565867885,371.0,50.0,2.0,108.25,1.6757876571008532,6.005787657100865,177.0,21.0,1.0,51.0,0.6837451455320173,2.7237451455320216
2014-12-22,187.0,66.0,3.0,66.0,1.9753085805946289,4.6153085805946255,21.0,7.0,0.0,8.25,0.1818561777482737,0.5118561777482737,5.0,0.0,0.0,1.75,0.00547304438446673,0.07547304438446673,10.0,3.0,1.0,3.25,0.1815457724064142,0.31154577240641423,2.0,1.0,0.0,0.5,0.014488005145646386,0.034488005145646386,187.0,66.0,3.0,66.0,1.9753085805946289,4.6153085805946255,23.0,7.0,1.0,10.75,0.2846548807241532,0.7146548807241535,14.0,4.0,1.0,7.5,0.2215975471807662,0.5215975471807662,10.0,1.0,0.0,3.5,0.03392187716250297,0.17392187716250299,6.0,0.0,0.0,2.5,0.008176803666390387,0.10817680366639038,3455.0,483.0,57.0,1012.25,19.149675251798367,59.63967525179599,833.0,103.0,7.0,249.75,4.093776565006543,14.08377656500657,409.0,54.0,2.0,118.75,2.0119882456271108,6.761988245627124,397.0,41.0,7.0,116.75,1.8512689102996254,6.521268910299643,149.0,13.0,1.0,46.0,0.6293292817678332,2.4693292817678354
2014-12-23,208.0,84.0,7.0,74.75,2.9726204813954156,5.962620481395414,28.0,11.0,3.0,11.75,0.6457937174200993,1.1157937174200994,11.0,5.0,1.0,4.0,0.2563115859458962,0.41631158594589635,10.0,4.0,1.0,3.25,0.17135960477493178,0.3013596047749318,1.0,0.0,0.0,0.25,0.007072762386956148,0.01707276238695615,208.0,84.0,7.0,74.75,2.9726204813954156,5.962620481395414,36.0,11.0,0.0,14.5,0.28106853310125424,0.8610685331012543,29.0,8.0,0.0,10.75,0.2427648922981709,0.6727648922981709,5.0,2.0,0.0,2.5,0.054872484774297334,0.1548724847742973,2.0,0.0,0.0,1.25,0.007131053992133208,0.05713105399213322,3170.0,502.0,62.0,955.5,18.892939895236406,57.11293989523403,893.0,149.0,13.0,269.0,5.756979109625377,16.516979109625364,422.0,63.0,4.0,126.5,2.748156665761967,7.808156665761983,364.0,41.0,8.0,109.25,1.7146816483128653,6.0846816483128885,136.0,16.0,1.0,41.75,0.5495674284926172,2.2195674284926183
2014-12-24,151.0,54.0,8.0,57.25,2.5363306355867694,4.826330635586763,28.0,8.0,1.0,9.75,0.39673895781547164,0.7867389578154715,4.0,1.0,0.0,1.25,0.04111078300354014,0.09111078300354014,8.0,2.0,0.0,2.5,0.046725655861415964,0.14672565586141598,2.0,0.0,0.0,0.75,0.005095533254044796,0.0350955332540448,151.0,54.0,8.0,57.25,2.5363306355867694,4.826330635586763,27.0,6.0,1.0,13.0,0.3729431986755786,0.8929431986755789,19.0,4.0,1.0,9.0,0.30973220637165605,0.6697322063716561,5.0,0.0,0.0,2.0,0.02365660487207527,0.10365660487207527,3.0,0.0,0.0,1.25,0.010912058729010302,0.06091205872901031,3347.0,498.0,52.0,1004.25,18.302326408457866,58.472326408455636,943.0,129.0,19.0,286.75,5.2694197223013735,16.739419722301317,464.0,59.0,4.0,139.0,2.1692698726659,7.7292698726659195,384.0,44.0,2.0,112.0,1.5719318943990286,6.051931894399053,165.0,16.0,1.0,47.5,0.6016200666266384,2.501620066626643
2014-12-25,116.0,38.0,2.0,41.75,1.5835641248637895,3.2535641248637894,21.0,7.0,1.0,8.5,0.4306369385851341,0.7706369385851343,2.0,1.0,1.0,0.75,0.12386905093869224,0.15386905093869227,6.0,4.0,0.0,1.75,0.13633401396813635,0.20633401396813636,0.0,0.0,0.0,0.0,0.0,0.0,116.0,38.0,2.0,41.75,1.5835641248637895,3.2535641248637894,24.0,8.0,2.0,9.5,0.44840933303027947,0.8284093330302797,17.0,7.0,2.0,7.25,0.4286848301440325,0.7186848301440327,6.0,2.0,0.0,1.75,0.08117189467418859,0.15117189467418857,2.0,1.0,0.0,0.5,0.05565392784106129,0.07565392784106129,3190.0,697.0,340.0,961.75,50.335750925401285,88.80575092539945,1317.0,393.0,301.0,400.25,39.050467585457845,55.06046758545668,422.0,76.0,27.0,138.0,4.563118893019887,10.083118893019872,284.0,38.0,2.0,85.75,1.2905300407840896,4.720530040784103,101.0,8.0,0.0,31.5,0.3675472951618354,1.6275472951618348
2014-12-26,161.0,41.0,1.0,51.75,1.5835948421604256,3.653594842160422,23.0,6.0,0.0,7.75,0.22209143489417432,0.5320914348941743,3.0,2.0,0.0,1.25,0.09038866555039453,0.14038866555039453,10.0,5.0,0.0,2.5,0.19020327590457992,0.2902032759045799,2.0,0.0,0.0,0.5,0.0031729021259418537,0.023172902125941856,161.0,41.0,1.0,51.75,1.5835948421604256,3.653594842160422,35.0,7.0,1.0,12.0,0.3718188137828366,0.8518188137828367,28.0,6.0,1.0,9.75,0.3426189882855931,0.7326189882855932,6.0,2.0,0.0,2.0,0.04588017392565148,0.12588017392565148,2.0,1.0,0.0,0.75,0.022604939687665863,0.052604939687665865,2931.0,442.0,44.0,870.25,15.494894530945933,50.30489453094404,785.0,95.0,10.0,238.0,3.4502835847123157,12.970283584712355,383.0,45.0,2.0,116.75,1.4846201270037238,6.154620127003736,329.0,40.0,2.0,95.75,1.2860548589536072,5.116054858953622,120.0,14.0,0.0,34.75,0.3927617285589939,1.7827617285589934
2014-12-27,182.0,69.0,6.0,64.75,2.660646295059498,5.250646295059489,19.0,10.0,3.0,7.5,0.5033528851821512,0.8033528851821512,3.0,2.0,0.0,1.5,0.03641710027968514,0.09641710027968513,1.0,0.0,0.0,1.0,0.0002578643782338543,0.04025786437823385,0.0,0.0,0.0,0.0,0.0,0.0,182.0,69.0,6.0,64.75,2.660646295059498,5.250646295059489,37.0,11.0,1.0,14.5,0.41248903001078874,0.9924890300107887,25.0,9.0,1.0,10.0,0.31188954935710467,0.7118895493571047,5.0,1.0,0.0,1.25,0.0248550126769716,0.0748550126769716,2.0,1.0,0.0,0.5,0.011136355298672407,0.03113635529867241,2673.0,444.0,60.0,791.75,15.965973744463938,47.63597374446246,801.0,118.0,14.0,238.5,4.587079324156938,14.127079324156966,380.0,57.0,6.0,113.75,2.180700004316543,6.730700004316556,218.0,23.0,0.0,64.0,0.7013165748778067,3.2613165748778146,94.0,12.0,0.0,26.75,0.2939139720203516,1.3639139720203515
2014-12-28,131.0,41.0,2.0,48.75,1.4433691551117114,3.3933691551117073,18.0,3.0,0.0,5.75,0.10033027743004166,0.3303302774300416,4.0,1.0,0.0,1.5,0.026980622825130602,0.0869806228251306,8.0,6.0,0.0,3.0,0.170360663157337,0.290360663157337,1.0,1.0,0.0,0.25,0.013151855227532554,0.023151855227532554,131.0,41.0,2.0,48.75,1.4433691551117114,3.3933691551117073,30.0,7.0,1.0,12.25,0.3193601802599081,0.8093601802599082,27.0,7.0,1.0,9.75,0.30778798594062357,0.6977879859406235,5.0,2.0,0.0,2.75,0.08251050960583005,0.19251050960583005,3.0,1.0,0.0,1.25,0.012981468508312216,0.06298146850831222,2760.0,501.0,25.0,814.75,16.35961507107597,48.94961507107463,781.0,152.0,4.0,234.0,4.861379950580321,14.22137995058034,383.0,51.0,3.0,116.5,2.0529749475141617,6.712974947514171,307.0,36.0,1.0,87.5,1.410803153117586,4.910803153117599,110.0,7.0,0.0,31.5,0.3684094533560424,1.6284094533560427
2014-12-29,171.0,53.0,7.0,65.5,2.205560188343546,4.825560188343534,21.0,5.0,0.0,6.75,0.1650497275662467,0.43504972756624677,5.0,3.0,0.0,1.5,0.05201928486882452,0.11201928486882451,10.0,4.0,1.0,4.75,0.24569719808051205,0.4356971980805121,2.0,2.0,0.0,1.25,0.02455756251468494,0.07455756251468494,171.0,53.0,7.0,65.5,2.205560188343546,4.825560188343534,32.0,5.0,1.0,12.5,0.26817979380480955,0.7681797938048097,20.0,3.0,1.0,7.75,0.22665854028728236,0.5366585402872823,5.0,1.0,0.0,2.75,0.04379768108723932,0.15379768108723932,4.0,1.0,0.0,2.25,0.04130233193865292,0.1313023319386529,3139.0,522.0,36.0,952.75,17.200699585014167,55.310699585011676,858.0,134.0,3.0,262.0,4.418482425189654,14.898482425189686,466.0,78.0,1.0,136.5,2.4804864034588823,7.940486403458898,390.0,65.0,8.0,114.75,2.30599980813698,6.895999808137,160.0,29.0,2.0,46.75,1.0033073745588288,2.873307374558832
2014-12-30,184.0,59.0,3.0,64.0,1.986689855261629,4.5466898552616195,24.0,6.0,2.0,9.5,0.4089772856266615,0.7889772856266616,7.0,1.0,1.0,3.25,0.13699950760656474,0.26699950760656477,7.0,4.0,0.0,3.0,0.0767666870103919,0.19676668701039196,1.0,1.0,0.0,0.5,0.00929592060208037,0.029295920602080375,184.0,59.0,3.0,64.0,1.986689855261629,4.5466898552616195,28.0,8.0,1.0,10.5,0.3569094486667358,0.776909448666736,24.0,8.0,1.0,8.5,0.3537771955199934,0.6937771955199936,3.0,0.0,0.0,2.0,0.012750545032909595,0.0927505450329096,1.0,0.0,0.0,1.0,0.00048154902684977735,0.04048154902684978,3324.0,641.0,143.0,979.5,31.010243730846245,70.1902437308442,917.0,159.0,17.0,277.5,6.356603674735191,17.456603674735167,453.0,80.0,6.0,134.25,3.0987347222297954,8.468734722229815,385.0,69.0,9.0,113.75,2.572923291986934,7.122923291986949,161.0,30.0,4.0,46.75,1.114072618875754,2.98407261887576
2014-12-31,181.0,51.0,1.0,60.25,1.7867586937087323,4.196758693708733,31.0,4.0,0.0,9.25,0.21027349243073742,0.5802734924307372,6.0,0.0,0.0,1.75,0.015536108978567833,0.08553610897856784,14.0,7.0,0.0,4.75,0.1352646967419947,0.3252646967419947,0.0,0.0,0.0,0.75,0.0,0.03,181.0,51.0,1.0,60.25,1.7867586937087323,4.196758693708733,31.0,5.0,1.0,11.0,0.3044036574756539,0.7444036574756537,23.0,4.0,1.0,8.25,0.2787838959095399,0.6087838959095399,5.0,1.0,0.0,1.25,0.07239012327047606,0.12239012327047606,1.0,0.0,0.0,0.25,0.005169731180883511,0.015169731180883512,3122.0,649.0,156.0,911.5,29.714013224792595,66.17401322479034,802.0,125.0,12.0,235.75,4.798848175272955,14.228848175272958,385.0,62.0,2.0,112.25,2.050962657261021,6.540962657261037,293.0,51.0,6.0,85.5,1.9236681742234276,5.343668174223438,103.0,23.0,2.0,29.25,0.7174157851825083,1.887415785182509
2015-01-01,168.0,53.0,1.0,49.5,1.9530040493635275,3.9330040493635243,28.0,13.0,0.0,7.75,0.4142134172927329,0.7242134172927328,13.0,6.0,0.0,3.5,0.23315853089329824,0.37315853089329826,12.0,6.0,0.0,3.75,0.16144566638349467,0.3114456663834947,2.0,1.0,0.0,0.5,0.015099980061140673,0.03509998006114067,168.0,53.0,1.0,49.5,1.9530040493635275,3.9330040493635243,31.0,7.0,1.0,8.75,0.38598819916336974,0.7359881991633698,20.0,4.0,1.0,5.5,0.33136505998229876,0.5513650599822988,6.0,3.0,0.0,2.0,0.09645004032732064,0.17645004032732065,3.0,2.0,0.0,1.0,0.07551105272901407,0.11551105272901405,3074.0,539.0,95.0,824.25,20.59818036821165,53.56818036821093,788.0,126.0,23.0,209.75,4.942471900078894,13.332471900078852,369.0,61.0,11.0,97.0,2.384953276491923,6.264953276491913,360.0,48.0,12.0,96.5,2.1241132752341705,5.984113275234166,133.0,15.0,0.0,35.75,0.48958363489615647,1.9195836348961552
2015-01-02,234.0,91.0,4.0,71.5,3.5694315407903017,6.429431540790297,36.0,14.0,2.0,10.5,0.8187020172393522,1.2387020172393526,8.0,4.0,1.0,2.5,0.3149766214956664,0.4149766214956664,19.0,8.0,0.0,6.25,0.2774233230243959,0.5274233230243959,6.0,2.0,0.0,2.0,0.10205873066609383,0.18205873066609382,234.0,91.0,4.0,71.5,3.5694315407903017,6.429431540790297,51.0,12.0,1.0,17.25,0.5333931686619949,1.2233931686619952,35.0,10.0,1.0,12.75,0.43565116525045805,0.9456511652504581,12.0,6.0,1.0,4.0,0.28000624235503674,0.44000624235503666,9.0,4.0,1.0,2.75,0.252542917880233,0.36254291788023296,3904.0,885.0,183.0,1071.5,39.135566001691906,81.99556600169096,973.0,208.0,29.0,275.5,8.947705621057512,19.967705621057593,475.0,95.0,12.0,134.25,4.014832803017672,9.384832803017657,521.0,102.0,21.0,144.75,4.7808541675446055,10.570854167544578,221.0,39.0,7.0,61.75,1.7820880795703549,4.2520880795703615
2015-01-03,232.0,73.0,4.0,81.0,2.8949036724632293,6.134903672463223,35.0,8.0,0.0,12.0,0.4086479383980676,0.8886479383980678,10.0,2.0,0.0,2.75,0.14409241314661914,0.2540924131466191,17.0,2.0,0.0,5.75,0.13026968034716807,0.3602696803471681,4.0,0.0,0.0,1.0,0.011039803135079887,0.051039803135079886,232.0,73.0,4.0,81.0,2.8949036724632293,6.134903672463223,49.0,15.0,2.0,16.0,0.7808732400740369,1.4208732400740376,36.0,13.0,2.0,11.5,0.6841371502857461,1.1441371502857463,13.0,4.0,1.0,4.0,0.2205977600263887,0.38059776002638873,6.0,2.0,1.0,2.0,0.16924757439465885,0.2492475743946589,4443.0,824.0,136.0,1237.75,30.176711018803267,79.68671101880167,1103.0,185.0,22.0,312.75,6.537653006956149,19.04765300695632,519.0,75.0,7.0,146.75,2.758720489590452,8.628720489590433,562.0,95.0,23.0,153.5,3.922584766408615,10.062584766408584,223.0,36.0,8.0,62.5,1.6196920298959314,4.119692029895937
2015-01-04,286.0,80.0,3.0,104.25,3.0664318681696234,7.236431868169601,29.0,10.0,0.0,10.25,0.2464994950511509,0.656499495051151,3.0,1.0,0.0,1.0,0.022252737772976247,0.062252737772976255,20.0,4.0,1.0,5.75,0.22033672127350598,0.4503367212735061,1.0,0.0,0.0,0.25,0.00026511003809309437,0.010265110038093094,286.0,80.0,3.0,104.25,3.0664318681696234,7.236431868169601,45.0,9.0,2.0,15.5,0.6902436647852757,1.3102436647852762,31.0,7.0,2.0,9.75,0.6118605585360846,1.0018605585360847,15.0,4.0,0.0,4.25,0.08909868609633144,0.25909868609633147,13.0,4.0,0.0,3.5,0.08856846602014525,0.22856846602014527,5607.0,957.0,203.0,1564.5,37.77428388466615,100.35428388466372,1312.0,203.0,41.0,368.75,8.039751525237076,22.78975152523741,588.0,91.0,22.0,167.0,3.882616979642653,10.562616979642616,736.0,116.0,20.0,208.0,4.1554418006857,12.475441800685632,284.0,43.0,5.0,82.0,1.4979994392538416,4.77799943925384
2015-01-05,305.0,113.0,2.0,102.75,3.806856097193386,7.916856097193371,28.0,9.0,0.0,10.0,0.2608859826652124,0.6608859826652124,8.0,3.0,0.0,2.75,0.12624812663170332,0.2362481266317033,20.0,10.0,1.0,6.5,0.42266179458006115,0.6826617945800612,3.0,1.0,0.0,1.0,0.03375494063295093,0.07375494063295093,305.0,113.0,2.0,102.75,3.806856097193386,7.916856097193371,46.0,18.0,2.0,15.75,0.7840332494580924,1.4140332494580932,31.0,13.0,2.0,11.25,0.693285857104883,1.1432858571048832,13.0,4.0,0.0,4.75,0.13179624114599287,0.32179624114599287,5.0,0.0,0.0,2.0,0.011917496388173406,0.09191749638817341,5667.0,945.0,143.0,1577.25,34.145751549210914,97.23575154920968,1295.0,204.0,25.0,368.5,7.7395709421484815,22.479570942148793,617.0,101.0,10.0,175.75,3.984652728652255,11.014652728652214,758.0,115.0,18.0,209.5,4.262820577608886,12.64282057760881,300.0,43.0,3.0,81.0,1.4452907569542541,4.6852907569542515
2015-01-06,295.0,97.0,1.0,94.0,3.2355165432189175,6.995516543218905,26.0,7.0,1.0,9.75,0.42520112241678126,0.815201122416781,5.0,3.0,1.0,2.0,0.2783908451116017,0.3583908451116018,19.0,7.0,0.0,7.0,0.27749504841685785,0.5574950484168579,1.0,0.0,0.0,0.75,0.0009608317681452244,0.03096083176814523,295.0,97.0,1.0,94.0,3.2355165432189175,6.995516543218905,45.0,14.0,1.0,14.75,0.5643552523134198,1.1543552523134195,35.0,11.0,1.0,11.25,0.5142569390725301,0.9642569390725302,13.0,4.0,0.0,3.75,0.11906853922326946,0.26906853922326945,5.0,3.0,0.0,1.25,0.08317093091476832,0.1331709309147683,5434.0,1109.0,408.0,1527.0,93.25688755577481,154.33688755576785,1316.0,212.0,55.0,380.5,14.715376840242923,29.93537684024333,624.0,98.0,29.0,182.5,7.62503424368444,14.925034243684426,630.0,103.0,30.0,176.5,4.484887671755519,11.544887671755482,254.0,42.0,15.0,72.25,1.8804464004919141,4.7704464004919105
2015-01-07,267.0,106.0,1.0,91.75,3.550271013802354,7.2202710138023445,36.0,15.0,0.0,10.5,0.6329816443314003,1.0529816443314004,11.0,6.0,0.0,3.0,0.2408761446217458,0.36087614462174583,15.0,7.0,0.0,4.5,0.24338093063679506,0.42338093063679516,5.0,1.0,0.0,1.25,0.07000503812901661,0.12000503812901663,267.0,106.0,1.0,91.75,3.550271013802354,7.2202710138023445,39.0,12.0,1.0,12.75,0.4766289370222151,0.9866289370222152,24.0,6.0,1.0,7.75,0.33438963967523144,0.6443896396752312,12.0,4.0,0.0,4.0,0.12796985731126476,0.28796985731126484,7.0,2.0,0.0,2.0,0.09353721299060162,0.17353721299060162,4776.0,843.0,163.0,1357.0,32.93078144502269,87.21078144502137,1198.0,179.0,40.0,342.5,7.872490448729537,21.572490448729788,579.0,77.0,22.0,167.25,3.9232929546411572,10.613292954641128,608.0,90.0,10.0,176.25,3.700298729439152,10.750298729439084,246.0,30.0,3.0,71.25,1.2214065992414842,4.071406599241492
